Ensembl Gene ID,Gene Symbol,GBM64_poor,GBM76_poor,GBM80_poor,GBM85_poor,GBM108_poor,GBM115_poor,GBM12_good,GBM39_good,GBM59_good,GBM44_poor,GBM5_good,Description
ENSG00000170876,TMEM43,19.51,38.39,26.09,23.01,40.84,25.3,10.03,39.58,34.11,8.99,24.52,transmembrane protein 43 [Source:HGNC Symbol;Acc:HGNC:28472]
ENSG00000259659,RP11-151N17.1,0.4,1.49,0.79,0.62,2.47,0.53,0,1.6,2.48,0,0.31,NA
ENSG00000100441,KHNYN,35.06,69.37,21.51,62.99,37.96,42.55,11.93,18.91,25.61,8.63,40.68,KH and NYN domain containing [Source:HGNC Symbol;Acc:HGNC:20166]
ENSG00000164651,SP8,0,80.2,0.47,4.78,1.02,0.08,0,1.09,0.02,0,0,Sp8 transcription factor [Source:HGNC Symbol;Acc:HGNC:19196]
ENSG00000213250,RBMS2P1,0.52,3.09,2.28,1.41,4.34,2.58,0,1.46,2.32,0,1.44,RNA binding motif single stranded interacting protein 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30994]
ENSG00000219023,RP3-340B19.2,68.55,46.21,33.43,102.36,47.15,41.89,0,44.28,61.57,25.27,55.26,NA
ENSG00000157873,TNFRSF14,2.91,21.75,0.05,1.51,6.14,1.99,0,6.39,15.96,2.03,2,TNF receptor superfamily member 14 [Source:HGNC Symbol;Acc:HGNC:11912]
ENSG00000135966,TGFBRAP1,3.7,5.39,5.22,4.55,6.21,5.22,1.26,1.15,1.09,1.81,4.72,transforming growth factor beta receptor associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16836]
ENSG00000264425,MIR4653,2.43,7.33,1.22,3.19,12.65,2.41,0,4.55,9.61,0,3.54,microRNA 4653 [Source:HGNC Symbol;Acc:HGNC:41562]
ENSG00000175938,ORAI3,3.7,8.55,4.31,6.24,12.38,6,0,5.06,9.99,4.69,4.57,ORAI calcium release-activated calcium modulator 3 [Source:HGNC Symbol;Acc:HGNC:28185]
ENSG00000242299,RP11-234A1.1,239.54,142.54,76.18,437.21,290.58,118.24,12.05,169.8,183.72,32.37,178.17,NA
ENSG00000104312,RIPK2,1.15,3.38,3.97,3.75,1.95,3.73,0.33,2.56,2.48,0.89,3.76,receptor interacting serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:10020]
ENSG00000272944,CTD-2308L22.1,3.54,4.54,1.71,7.35,6.32,3.82,0,0.19,0.67,0,0.78,NA
ENSG00000232581,AC079742.4,5.1,12.61,7.71,10.77,10.57,10.25,1.59,9.43,7.69,0.95,9.91,NA
ENSG00000251969,AL356776.1,3.06,19.31,9.19,23.53,17.28,8.84,0,10.64,15.54,0,23.44,NA
ENSG00000200356,RNU6-833P,0.63,0,0,3.3,2.62,2.25,0,0.29,2.33,0,0,"RNA, U6 small nuclear 833, pseudogene [Source:HGNC Symbol;Acc:HGNC:47796]"
ENSG00000112759,SLC29A1,19.01,9.53,10.82,30.51,24.95,15.35,6.42,9.84,11.71,5.07,33.52,solute carrier family 29 member 1 (Augustine blood group) [Source:HGNC Symbol;Acc:HGNC:11003]
ENSG00000166770,ZNF667-AS1,10.35,15.86,11.2,7.92,11.14,7.88,3.54,4.96,0.82,0.42,12.14,ZNF667 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:44321]
ENSG00000128482,RNF112,43.69,23.9,45.34,57.11,72.78,15.84,1.8,0.26,3.91,7.25,5.11,ring finger protein 112 [Source:HGNC Symbol;Acc:HGNC:12968]
ENSG00000245970,KB-1208A12.3,273.37,166.75,133.63,357.34,215.63,236.79,50.78,188.44,128.85,31.01,247.02,NA
ENSG00000214194,LINC00998,60.71,135.36,96.48,188.63,132.35,121.38,17.5,177.7,142.48,23.51,240.43,long intergenic non-protein coding RNA 998 [Source:HGNC Symbol;Acc:HGNC:48953]
ENSG00000253846,PCDHGA10,49.39,101.4,28.94,37.27,77.74,92.02,12.85,32.94,19.38,17.62,29.12,"protocadherin gamma subfamily A, 10 [Source:HGNC Symbol;Acc:HGNC:8697]"
ENSG00000100605,ITPK1,3.02,2.75,2.33,4.1,1.14,4.06,0.4,0.53,0.56,0.55,8.9,inositol-tetrakisphosphate 1-kinase [Source:HGNC Symbol;Acc:HGNC:6177]
ENSG00000200394,SNORA38B,0,0.52,1.03,0.67,2.14,0.31,0,1.68,1.33,75.62,0.64,"small nucleolar RNA, H/ACA box 38B [Source:HGNC Symbol;Acc:HGNC:33617]"
ENSG00000196141,SPATS2L,1.07,3.37,5.19,1.1,1.8,2.53,0.97,8.19,3.92,0.9,0.54,spermatogenesis associated serine rich 2 like [Source:HGNC Symbol;Acc:HGNC:24574]
ENSG00000238917,SNORD10,67.11,51.41,38.91,98.03,104.53,89.98,0,12.42,28.97,69.76,133.93,"small nucleolar RNA, C/D box 10 [Source:HGNC Symbol;Acc:HGNC:32706]"
ENSG00000117118,SDHB,6.96,8.36,7.86,9.54,5.87,10.45,1.25,7.61,13.88,0.42,7.97,succinate dehydrogenase complex iron sulfur subunit B [Source:HGNC Symbol;Acc:HGNC:10681]
ENSG00000201563,Y_RNA,2.59,5.2,1.3,1.7,5.39,4.62,0,0.3,0.24,0,4.84,Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000111057,KRT18,0.33,0.3,0.3,8.54,4.43,0.09,0,125.14,47.72,2.46,0.02,keratin 18 [Source:HGNC Symbol;Acc:HGNC:6430]
ENSG00000097007,ABL1,3.64,8.23,7.52,7.07,7.13,5.83,1.15,0.79,1.33,1.91,4.81,"ABL proto-oncogene 1, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:76]"
ENSG00000230457,PA2G4P4,7.64,9.49,11.88,9.83,9.95,20.43,4.68,6.1,6.01,4.19,10.05,proliferation-associated 2G4 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:32217]
ENSG00000255690,AC005013.1,3.38,99.73,91.15,67.96,517.29,71.21,28.44,8.09,3.11,39.19,11.38,TLR4 interactor with leucine rich repeats [Source:HGNC Symbol;Acc:HGNC:22200]
ENSG00000260445,CTD-3244O18.5,0.62,3.76,1.25,0,0,1.48,0,2.33,5.54,0,0,NA
ENSG00000273199,AP000692.10,2.8,4.77,7.05,5.28,3.43,5.88,0,0.72,2.04,0,4.54,NA
ENSG00000114999,TTL,9.81,9.88,14.25,12.13,12.76,12.5,3.25,7.89,5.93,1.58,8.02,tubulin tyrosine ligase [Source:HGNC Symbol;Acc:HGNC:21586]
ENSG00000178761,FAM219B,28.13,78.54,87.82,54.8,101.1,52.49,21.7,30.82,10.62,13.88,56.36,family with sequence similarity 219 member B [Source:HGNC Symbol;Acc:HGNC:24695]
ENSG00000084764,MAPRE3,4.7,2.04,4.81,4.96,3.84,5.26,0.78,0.55,1.7,1.05,3.31,microtubule associated protein RP/EB family member 3 [Source:HGNC Symbol;Acc:HGNC:6892]
ENSG00000153253,SCN3A,4.06,2.8,4.43,3.88,0.79,2.93,2.56,0.07,0.02,0.08,37.44,sodium voltage-gated channel alpha subunit 3 [Source:HGNC Symbol;Acc:HGNC:10590]
ENSG00000257645,RP11-804F13.2,22.67,10.83,9.93,13.88,11.67,24.65,0,5.86,14.71,0,10.5,NA
ENSG00000179922,ZNF784,10.31,22.78,8.27,11.49,15,10.31,0,2.05,3.84,5.13,6.75,zinc finger protein 784 [Source:HGNC Symbol;Acc:HGNC:33111]
ENSG00000077235,GTF3C1,6.72,15.34,9.48,10.94,14.07,10.34,1.96,2.63,6.43,1.53,13.54,general transcription factor IIIC subunit 1 [Source:HGNC Symbol;Acc:HGNC:4664]
ENSG00000164758,MED30,2.87,1.8,1.96,4.97,2.89,4.76,0,1.86,1.99,0,4.9,mediator complex subunit 30 [Source:HGNC Symbol;Acc:HGNC:23032]
ENSG00000147162,OGT,33.81,64.76,35.75,48.87,74.03,16.44,251.22,29.46,105.52,201.29,37.37,O-linked N-acetylglucosamine (GlcNAc) transferase [Source:HGNC Symbol;Acc:HGNC:8127]
ENSG00000248367,CTB-129O4.1,3.12,3.13,1.24,2.93,2.33,0.6,0,0.53,1.24,0,1.61,NA
ENSG00000272711,RP11-259N19.1,35.04,8.72,23.6,31.26,37.76,63.76,0,0.83,2.3,7.43,14.24,NA
ENSG00000138867,GUCD1,19.78,27.44,25.55,20.74,27.01,30.25,8.21,4.37,15.23,2.56,34.74,guanylyl cyclase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14237]
ENSG00000232833,FAM27E3,6.69,5.07,5.67,5.97,8.83,0.88,0,1.22,1.9,0,3.05,NA
ENSG00000146054,TRIM7,1.48,4.97,0.86,2.56,0.92,1.35,0,1.33,0.43,0,0.55,tripartite motif containing 7 [Source:HGNC Symbol;Acc:HGNC:16278]
ENSG00000198105,ZNF248,4.35,1.99,4.19,2.98,3.9,2.48,0.2,0.86,2.73,0,3.47,zinc finger protein 248 [Source:HGNC Symbol;Acc:HGNC:13041]
ENSG00000235376,RPEL1,2.34,4.6,2.28,4.07,3.75,3.27,0,4.11,5.94,0,5.58,ribulose-5-phosphate-3-epimerase like 1 [Source:HGNC Symbol;Acc:HGNC:45241]
ENSG00000074582,BCS1L,41.15,61.89,36.88,57.77,65.89,25.38,31.9,17.28,32.16,3.18,41.26,"BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone [Source:HGNC Symbol;Acc:HGNC:1020]"
ENSG00000200966,RN7SKP87,1.23,0,0.67,3.08,1.86,0.67,0,0.42,1.08,0,0.98,"RNA, 7SK small nuclear pseudogene 87 [Source:HGNC Symbol;Acc:HGNC:45811]"
ENSG00000268061,NAPA-AS1,1.85,4.41,3.25,3.64,3.64,3.31,1.92,1.62,3.1,0.57,4.97,NAPA antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44118]
ENSG00000135111,TBX3,3.65,0,3.53,0.72,2.85,0,0.8,0,0.15,0,5.39,T-box 3 [Source:HGNC Symbol;Acc:HGNC:11602]
ENSG00000175105,ZNF654,17.7,28.02,25.35,18.74,26.04,20.52,2.98,17.2,30.48,7.12,14.51,zinc finger protein 654 [Source:HGNC Symbol;Acc:HGNC:25612]
ENSG00000157456,CCNB2,5.87,17.9,20.55,24.15,14.61,17.75,5.82,13.82,15.24,0.25,15.84,cyclin B2 [Source:HGNC Symbol;Acc:HGNC:1580]
ENSG00000267970,AC004899.1,1.76,0,0.03,10.85,0.09,0.66,5.73,0.2,0,0,49.27,NA
ENSG00000012983,MAP4K5,5.05,2.72,3.69,11.62,1.98,4.42,1.63,1.82,3.06,0.35,10.25,mitogen-activated protein kinase kinase kinase kinase 5 [Source:HGNC Symbol;Acc:HGNC:6867]
ENSG00000267811,RP11-727F15.11,14.52,32.75,20.34,19.96,39.68,24.51,0,2.72,7.48,0,17.33,NA
ENSG00000110047,EHD1,10.61,7.09,9.48,6.51,9.11,10.47,2.56,2.86,4.11,0.95,4.28,EH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:3242]
ENSG00000223799,IL10RB-AS1,42.22,34.96,42.98,104.61,28.15,67.46,11.58,21.71,11.69,4.15,48.58,IL10RB antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:44303]
ENSG00000265827,MIR4680,61.74,49.16,65.84,77.67,53.04,46.73,0,25.3,61.2,0,84.6,NA
ENSG00000207586,MIR135A2,1.01,16.22,1.68,13.7,18.2,0,0,26.78,7.48,0,3.78,microRNA 135a-2 [Source:HGNC Symbol;Acc:HGNC:31521]
ENSG00000204209,DAXX,36.57,38.12,35.7,68.85,63.77,53.24,14.45,22.87,35.39,10.17,46.86,death domain associated protein [Source:HGNC Symbol;Acc:HGNC:2681]
ENSG00000099992,TBC1D10A,2,3.37,1.32,1.08,2.67,0.89,0.63,0.4,2.23,0.57,0.92,TBC1 domain family member 10A [Source:HGNC Symbol;Acc:HGNC:23609]
ENSG00000227077,AC107983.4,2.9,5.65,0.18,1.79,0.94,1.4,0,5.18,0.47,0,15.39,NA
ENSG00000260475,RP11-85A1.3,3.12,0.7,2.34,1.02,0.32,1.25,0,0.22,1.1,0,0.58,NA
ENSG00000176043,RP1-146I3.1,0.95,1.91,0.42,0.69,1.1,2.01,0,1.58,1.88,0,2.37,NA
ENSG00000178935,ZNF552,1.7,1.71,1.45,2.12,3.47,1.02,0,1.07,1.2,0,1.95,zinc finger protein 552 [Source:HGNC Symbol;Acc:HGNC:26135]
ENSG00000163541,SUCLG1,11.77,11.67,11.26,13.17,10.59,13.3,2.88,8.96,10.76,2.03,7.8,succinate-CoA ligase alpha subunit [Source:HGNC Symbol;Acc:HGNC:11449]
ENSG00000130383,FUT5,7.4,11.38,5.74,7.1,8.93,8.71,0.29,7.53,6.02,1.44,8.15,fucosyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:4016]
ENSG00000258325,RP4-816N1.6,0.68,0.94,1.01,0.99,1.06,1.08,0.69,0.22,0.4,0,1.27,NA
ENSG00000124784,RIOK1,4.62,6.38,5.02,8.82,7.52,4.97,1.16,3.1,3.88,1.74,7.77,RIO kinase 1 [Source:HGNC Symbol;Acc:HGNC:18656]
ENSG00000078061,ARAF,16.26,28.97,26.06,26.76,22.88,26.26,6.66,15.98,47.6,4.59,17.84,"A-Raf proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:646]"
ENSG00000269963,RP11-73M18.9,22.98,35.82,13.27,54.8,17.63,27.5,8.1,18.13,16.17,14.5,32.52,NA
ENSG00000228887,EEF1DP1,10,7.14,4.5,8.06,4.28,11.36,0,3.92,3.94,0,7.57,eukaryotic translation elongation factor 1 delta pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:32474]
ENSG00000261938,RP11-461A8.1,7.05,6.38,7.53,8.77,11.21,5.68,0,0.86,3.18,0,9.72,NA
ENSG00000261063,RP11-538I12.2,0.31,0.96,1.07,1.16,1.29,0.84,0,0.51,1.02,0.2,0.67,NA
ENSG00000272564,RP11-548P2.2,4.05,1.51,2.4,11.22,1.25,0,0,0,0.11,0,3.18,NA
ENSG00000213741,RPS29,68.21,33.5,17.27,72.19,19.76,38.4,17.33,34.32,33.7,4.72,45.07,ribosomal protein S29 [Source:HGNC Symbol;Acc:HGNC:10419]
ENSG00000175741,RWDD4P2,3.71,9.84,4.25,6.12,8.58,8.18,9.82,5.65,8.19,0,8.35,RWD domain containing 4 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:23754]
ENSG00000260176,CTD-3126B10.4,0.68,1.67,0.36,1.21,1.55,1.24,0,0.28,0.55,0,2.93,NA
ENSG00000134897,BIVM,7.18,8.9,13.38,11.31,9.05,6.86,0.39,5.79,3.39,1.05,4.47,"basic, immunoglobulin-like variable motif containing [Source:HGNC Symbol;Acc:HGNC:16034]"
ENSG00000234219,RP11-454L1.2,1.19,2.78,1.19,0.84,0.31,1.65,0,0.93,0.51,0,0.12,cell division cycle associated 4 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:49773]
ENSG00000228415,PTMAP1,2.65,4.05,0.38,2.98,8.92,1.65,0,1.65,2.33,0,2.36,"prothymosin, alpha pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:9624]"
ENSG00000252782,RNU6-341P,1.05,2.82,0.35,1.38,0,0.42,0,0.33,3.64,0,0.87,"RNA, U6 small nuclear 341, pseudogene [Source:HGNC Symbol;Acc:HGNC:47304]"
ENSG00000251893,SNORA70,5.72,0,7.49,6.35,1.83,3.93,0,1.65,9.78,0,0.55,Small nucleolar RNA SNORA70 [Source:RFAM;Acc:RF00156]
ENSG00000124693,HIST1H3B,4.49,5.44,18.48,23.97,0.74,7.98,0,1.74,1.32,0,2.85,NA
ENSG00000182986,ZNF320,6.53,12.71,4.51,7.32,11.22,8.32,1.63,2.83,6.78,2.05,8.82,zinc finger protein 320 [Source:HGNC Symbol;Acc:HGNC:13842]
ENSG00000198300,PEG3,22.47,11.33,48.57,15.9,38.08,0.04,5.59,0,0.02,0,0.02,paternally expressed 3 [Source:HGNC Symbol;Acc:HGNC:8826]
ENSG00000188765,TMSB4XP2,3.53,48.28,32.88,5.89,62.35,9.54,26.33,5.55,76.47,0,0.2,"thymosin beta 4, X-linked pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:11884]"
ENSG00000145246,ATP10D,0.1,3.38,0.82,0.54,1.87,0.44,0.41,0.69,1.82,0.27,1.76,ATPase phospholipid transporting 10D (putative) [Source:HGNC Symbol;Acc:HGNC:13549]
ENSG00000235043,TECRP1,31.99,78.49,33.98,48.33,39.96,67.45,0,57.24,73.17,10.79,55.89,"trans-2,3-enoyl-CoA reductase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44050]"
ENSG00000172733,PURG,1,1.76,1.43,2,1.3,1.87,0,0.13,0.52,0.52,1.04,purine rich element binding protein G [Source:HGNC Symbol;Acc:HGNC:17930]
ENSG00000261332,RP11-297C4.1,0.81,0,1.11,1.18,0,0.2,0,0.24,6.61,0,2.13,NA
ENSG00000168228,ZCCHC4,0.41,1.62,0.75,0.77,1.3,1.02,0.29,0.58,0.93,0.17,1.36,zinc finger CCHC-type containing 4 [Source:HGNC Symbol;Acc:HGNC:22917]
ENSG00000223572,CKMT1A,1.63,0.18,2.43,1.2,0.61,1.82,0,0,0,0,0.74,"creatine kinase, mitochondrial 1A [Source:HGNC Symbol;Acc:HGNC:31736]"
ENSG00000130177,CDC16,8.21,14.52,11.63,11.47,15.48,6.88,2.34,7.33,6.45,2.62,6.71,cell division cycle 16 [Source:HGNC Symbol;Acc:HGNC:1720]
ENSG00000127452,FBXL12,3.6,7.23,3.67,4.61,6.85,5.26,0,3.18,5.22,0.85,4.43,F-box and leucine rich repeat protein 12 [Source:HGNC Symbol;Acc:HGNC:13611]
ENSG00000164024,METAP1,1.87,4.63,1.67,2.38,4.42,3.9,1.56,2.47,3.22,1.4,5.15,methionyl aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:15789]
ENSG00000119523,ALG2,15.43,35.08,22.11,28.42,41.74,19.56,5,27.61,26.96,11.64,19.21,"ALG2, alpha-1,3/1,6-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:23159]"
ENSG00000247556,OIP5-AS1,11,60.44,56.14,28.34,41.44,24.21,7.74,19.95,19.17,6.93,37.36,OIP5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43563]
ENSG00000254559,RP11-304M2.5,47.4,50.22,24.34,36.35,71.72,47.44,5.98,21.33,42.5,8.04,39.55,NA
ENSG00000080823,MOK,2.94,0.98,0.69,0.98,1,2.69,0.07,0.59,1.09,1.23,0.29,MOK protein kinase [Source:HGNC Symbol;Acc:HGNC:9833]
ENSG00000226890,LA16c-395F10.1,17.44,25.24,17,24.21,27.19,15.33,0,1.48,2.11,0,26.47,NA
ENSG00000177803,RP11-606P2.1,1.64,5.04,4.72,4.84,3.73,2.56,0,4.03,4.21,0,3.39,NA
ENSG00000155463,OXA1L,73.02,68.87,36.58,86.62,41.48,82.06,46.11,67.43,62.84,30.97,69.79,"OXA1L, mitochondrial inner membrane protein [Source:HGNC Symbol;Acc:HGNC:8526]"
ENSG00000177479,ARIH2,12.69,10.75,13.77,14.55,10.93,15.28,1.56,2.46,5.79,1.32,6.72,ariadne RBR E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:690]
ENSG00000228737,AC008781.7,4.27,4.56,3.99,5.32,8.21,5.54,0,2.38,4.92,1.23,5.72,NA
ENSG00000177614,PGBD5,2.08,0.22,1.43,1.93,0.53,1.94,0.11,0.14,0.15,0,0.15,piggyBac transposable element derived 5 [Source:HGNC Symbol;Acc:HGNC:19405]
ENSG00000114127,XRN1,1.95,1.81,2.76,2.29,2.22,1.97,0.55,1.1,1.5,0.28,1.21,5'-3' exoribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:30654]
ENSG00000198743,SLC5A3,7.13,19.3,20.45,17.76,13.85,13.79,4.57,12.16,19.94,15.45,16.94,solute carrier family 5 member 3 [Source:HGNC Symbol;Acc:HGNC:11038]
ENSG00000113578,FGF1,0.06,6.06,6.78,0.73,3.78,0.45,1.1,3.03,0.27,4.68,0.04,fibroblast growth factor 1 [Source:HGNC Symbol;Acc:HGNC:3665]
ENSG00000220785,MTMR9LP,6.41,8.43,8.2,23.91,4.79,3.9,6.11,1.23,3.52,0.99,12.78,"myotubularin related protein 9-like, pseudogene [Source:HGNC Symbol;Acc:HGNC:27920]"
ENSG00000122497,NBPF14,0.81,2.71,1.57,4.4,3.95,0.59,0,0.67,3.68,0,2.09,NA
ENSG00000088826,SMOX,1.52,1.85,3.1,2.21,1.94,1.53,0.17,0.71,1.54,0.52,1.07,spermine oxidase [Source:HGNC Symbol;Acc:HGNC:15862]
ENSG00000081913,PHLPP1,2.64,3.29,3.71,1.72,2.4,4.66,0.48,0.48,0.34,0.13,2.32,PH domain and leucine rich repeat protein phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:20610]
ENSG00000060762,MPC1,10.24,8.56,6.6,12.69,5.58,8.87,3.98,10.92,22.54,0,8.28,mitochondrial pyruvate carrier 1 [Source:HGNC Symbol;Acc:HGNC:21606]
ENSG00000153406,NMRAL1,7.56,5.76,4.46,8.11,5.6,5.6,0.49,1.2,8.9,1.45,3.36,NmrA like redox sensor 1 [Source:HGNC Symbol;Acc:HGNC:24987]
ENSG00000204356,NELFE,83.47,62.66,31.26,88.4,76.18,64.86,31.49,45.48,61.09,7.76,71.56,negative elongation factor complex member E [Source:HGNC Symbol;Acc:HGNC:13974]
ENSG00000267800,RP11-49K24.5,9.13,16.84,15.18,19.91,26.67,17.46,0,7.39,5.3,0,20.45,NA
ENSG00000198363,ASPH,1.57,3.06,1.44,2.44,2.22,4.36,3.02,6.78,1.6,0.74,2.04,aspartate beta-hydroxylase [Source:HGNC Symbol;Acc:HGNC:757]
ENSG00000169679,BUB1,7.89,10.89,10.19,13.68,8.11,7.11,3.83,5.9,6.84,1.23,11.78,BUB1 mitotic checkpoint serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1148]
ENSG00000140577,CRTC3,1.25,5.55,4.83,2.81,3.76,2.8,1.15,0.69,1.07,0.34,3.23,CREB regulated transcription coactivator 3 [Source:HGNC Symbol;Acc:HGNC:26148]
ENSG00000236735,RPL31P63,6.91,2.08,2.16,5.21,2.87,6.16,0,5.33,3.26,0,4.31,ribosomal protein L31 pseudogene 63 [Source:HGNC Symbol;Acc:HGNC:35666]
ENSG00000249863,RP11-177C12.1,0.18,7.61,3.87,0.55,2.57,3.4,0,0.62,0.96,0,3.19,NA
ENSG00000212396,RNA5SP323,4.05,3.05,1.27,4.98,2.63,3.61,0,1.18,4.31,0,3.47,"RNA, 5S ribosomal pseudogene 323 [Source:HGNC Symbol;Acc:HGNC:43223]"
ENSG00000215241,RP11-266K4.9,1.2,1.86,1.22,2.16,3.21,1.64,0,0.31,1.55,0,2.32,NA
ENSG00000137070,IL11RA,16.65,12.68,3.44,31.6,109.73,7.1,0,3.11,5.28,5.31,4.32,interleukin 11 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:5967]
ENSG00000171766,GATM,7.47,58.46,22.23,10.1,6.36,21.91,5.91,17.23,0.6,1.56,14.81,glycine amidinotransferase [Source:HGNC Symbol;Acc:HGNC:4175]
ENSG00000163818,LZTFL1,1.15,1.43,1.9,1.51,2.2,2.27,0.12,0.46,1.3,0.43,0.83,leucine zipper transcription factor like 1 [Source:HGNC Symbol;Acc:HGNC:6741]
ENSG00000149187,CELF1,11.54,12.33,5.59,8.56,11.21,8.74,38.36,3.28,6.68,27.69,8.26,"CUGBP, Elav-like family member 1 [Source:HGNC Symbol;Acc:HGNC:2549]"
ENSG00000108298,RPL19,881.6,522.66,519.63,1104.81,661.87,750.91,228.91,424.85,583.72,122.57,722.02,ribosomal protein L19 [Source:HGNC Symbol;Acc:HGNC:10312]
ENSG00000185252,ZNF74,16.03,15.74,12.15,11.97,19.03,12.08,5.4,0.75,4.45,1.38,20.44,zinc finger protein 74 [Source:HGNC Symbol;Acc:HGNC:13144]
ENSG00000272100,RP11-155O18.6,30.14,30.6,31.27,46.79,41.36,17.11,14.14,15.15,37.69,0,70.97,NA
ENSG00000267730,CTD-2537I9.5,4.02,2.62,1.41,2.47,2.71,5.09,0,0.2,0.7,0,3.45,NA
ENSG00000100813,ACIN1,24.63,48.18,23.45,51.89,35.64,34.97,20.45,13.72,21.61,19.65,66.16,apoptotic chromatin condensation inducer 1 [Source:HGNC Symbol;Acc:HGNC:17066]
ENSG00000225616,RP4-604A21.1,15.67,6.13,19.54,20.83,20.52,27.23,0,13.04,18.38,0,14.08,NA
ENSG00000256293,RP11-114F3.2,2.17,2.83,3.48,2,4.4,3.55,0,1.68,5.75,0,2.71,NA
ENSG00000245148,ARAP1-AS2,2.98,4.81,1.05,2.49,4.68,4.93,2.15,0.13,0.96,1.93,3.19,ARAP1 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:39994]
ENSG00000114796,KLHL24,6.92,8.03,3.99,15.86,6.44,3.36,1.36,2.52,1.67,0.61,9.31,kelch like family member 24 [Source:HGNC Symbol;Acc:HGNC:25947]
ENSG00000078140,UBE2K,2.58,7.34,5.54,3.24,7.92,8.01,12.33,3.65,5.25,15.49,6.49,ubiquitin conjugating enzyme E2 K [Source:HGNC Symbol;Acc:HGNC:4914]
ENSG00000260037,CTD-2524L6.3,2.67,5.89,4.56,4.08,5.23,5.31,4.43,4.09,4.64,0,3.19,NA
ENSG00000008130,NADK,6.35,23.21,20.25,19.13,14.26,20.24,4.35,6.5,12.92,1.36,19.46,NAD kinase [Source:HGNC Symbol;Acc:HGNC:29831]
ENSG00000244563,AC006011.4,109.71,176.63,183.3,196.27,168.72,184.43,0,131.06,112.31,0,178.52,NA
ENSG00000268729,CTD-2105E13.14,23.08,67.59,115.27,78.73,60.87,30.45,23.68,5.19,4.27,21.21,103.2,NA
ENSG00000234478,RP11-275I14.4,3.04,5.23,5.98,4.19,5.51,3.89,0,2.4,2.55,0,5.92,NA
ENSG00000184164,CRELD2,15.63,41.4,19.14,11.29,23.77,12,8.26,6.49,33.81,4.23,22.52,cysteine rich with EGF like domains 2 [Source:HGNC Symbol;Acc:HGNC:28150]
ENSG00000168286,THAP11,47.23,182.01,132.62,106.11,117.52,147.12,26.4,52.73,78.44,47.3,102.76,THAP domain containing 11 [Source:HGNC Symbol;Acc:HGNC:23194]
ENSG00000134375,TIMM17A,12.89,21.93,29.16,20,16.57,26.3,5.47,26.43,20.92,2.29,18.32,translocase of inner mitochondrial membrane 17 homolog A (yeast) [Source:HGNC Symbol;Acc:HGNC:17315]
ENSG00000040608,RTN4R,1.91,1.24,0.51,1.4,2.23,0.62,0,0.02,0,0,0.27,reticulon 4 receptor [Source:HGNC Symbol;Acc:HGNC:18601]
ENSG00000235852,AC005540.3,10.72,29.38,17.42,10.53,22.06,14.65,8.76,8.88,9.85,0,14.83,NA
ENSG00000107821,KAZALD1,4.44,14.04,8.84,2.72,19.4,8.85,0,6.06,2.58,4.72,12.14,Kazal type serine peptidase inhibitor domain 1 [Source:HGNC Symbol;Acc:HGNC:25460]
ENSG00000176171,BNIP3,9.03,6.93,11.76,6,6.18,14.83,1.6,5.18,23.02,2.14,8.06,BCL2 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:1084]
ENSG00000206053,HN1L,20.83,21.97,22.45,33.74,31.04,23.84,7.14,23.65,23.94,3.3,36.76,hematological and neurological expressed 1 like [Source:HGNC Symbol;Acc:HGNC:14137]
ENSG00000142961,MOB3C,1.49,11.32,1.97,7.49,9.84,2.29,2.41,3.31,12.6,4.86,2.65,MOB kinase activator 3C [Source:HGNC Symbol;Acc:HGNC:29800]
